x,y
-2.1927407,0.81378824
1.1609396,-2.2520518
2.4848151,-1.5069832
0.22817165,-2.8785355
0.55829334,-2.3623857
2.1729453,1.1126963
-0.7841489,-2.574492
-1.216533,2.493867
2.3953044,-1.048293
-2.5235403,0.35769048
-2.6605504,-0.69234717
2.831548,0.40022868
-0.2799651,-2.7362509
1.4746323,2.2005005
-2.3128996,1.4047436
-0.79693913,-2.2625594
-2.4960897,-0.27200574
0.8052369,2.4943392
0.0032867491,2.7944484
-1.3670753,-2.6396134
-2.6690905,0.7911483
2.652837,-1.20078
-1.6927062,-1.8237637
-0.8772057,-2.575877
-0.19788551,2.6708107
2.252321,1.4361867
2.0604136,1.3840506
-2.4440334,0.8585538
2.2483945,-1.5541073
1.1299075,-2.4822605
0.6660743,2.6059995
2.5165257,0.8248309
-1.7133526,1.6538119
-1.5699455,1.9387941
-1.3547173,-2.2862687
0.39075285,2.6815262
-0.22213009,2.5372946
2.4606209,-0.7272036
0.65277344,-2.5767748
0.63347197,-2.8343325
-0.19648713,-2.8651702
-2.0019608,1.233087
2.7181456,0.30151612
-2.4903052,0.47890797
0.38516384,2.5491202
2.1662385,1.679882
1.8018962,-1.929275
0.4174461,2.4977016
-0.07013103,-2.4788902
1.9207468,-1.8763471
-0.7134272,2.838816
1.7526302,-1.9786905
-2.2009351,1.1633435
-0.09924932,2.6751127
0.96910495,-2.4311347
-2.8125694,-0.54080415
2.45677,1.3008918
1.980361,-1.8122569
-2.0381672,-1.7894214
1.1711543,-2.2938755
1.6288093,1.5514776
-2.6125097,0.03848518
0.011943057,2.4936001
-0.7570373,2.3244905
-1.4387536,2.0128057
2.3205822,1.2097673
-2.497189,-0.4663571
2.2617242,-1.6947068
-0.816791,-2.6608746
2.4348574,0.23701257
1.874431,-1.8708677
-1.3371136,2.0956898
-2.27232,0.7799562
2.439378,0.61121744
-2.0459125,1.3096756
2.3435283,0.43856722
1.8811753,-1.7759627
0.25316143,-2.2640152
-1.9517242,1.9161109
-2.788648,-0.14040492
2.3061574,0.57229334
0.29459777,2.4486942
-0.80197614,2.2481666
2.578321,0.8613596
-1.4073082,2.3796227
-2.5355327,-1.0754958
-1.9662541,-1.2760198
-0.93606925,-2.4450939
-1.7001302,-1.8418133
2.5900233,0.6604499
-2.204666,1.4900726
1.0398504,-1.9991977
2.8578603,-0.33423835
2.210433,-1.4847077
-0.40642786,2.5200984
-0.49348855,2.505068
1.4275173,2.0963886
2.4537895,-0.3317916
1.0422752,2.1325786
1.8864789,1.781227
-2.657024,0.0051495507
-0.27909797,-2.9044194
-1.5994443,-2.2866943
-2.2006989,1.8955213
-1.0349878,-2.4940054
2.1073053,1.2867714
2.2694106,1.5664914
0.19445422,2.5451643
-2.5235953,0.48154068
0.8727263,-2.289873
-1.5246361,-1.6255355
2.3587947,1.5370038
1.5006557,-2.2212667
0.100520864,2.4514883
-1.9310058,1.5919499
-2.1874607,0.91353935
0.9600316,2.3330333
-2.18622,1.6494312
1.0631382,2.1647651
2.341629,0.48941347
-2.085228,-1.7749863
-2.3555613,0.63580775
2.8086941,0.24470116
1.8570526,1.769885
-0.98371154,2.5885777
-2.2684681,1.15313
-2.4832392,0.13607535
2.2944772,-0.5905565
0.6678912,2.3794334
-1.294775,-2.30834
0.72413373,-2.5374143
-1.7426813,-1.9440745
-1.138413,-2.1252322
-0.4822386,-2.4652183
1.2140749,2.3065171
-1.8060198,2.1288943
-2.642246,-0.63347864
0.5444945,-2.6175094
-2.5070686,0.29952002
2.0050466,-1.7629381
2.459236,-0.9842216
2.4482303,-0.28844047
-0.79847044,2.1995668
2.609781,-1.2381847
2.622196,0.8860764
1.3965256,-2.4504907
1.8051229,-2.1192265
1.9231626,1.5998178
-2.0136065,-0.72275627
-1.7750041,1.9392178
1.4817894,2.3582098
0.05808499,-2.4664607
-0.33367968,2.5434968
-1.2062756,2.4000053
0.7536423,2.7326968
-1.5358449,2.0089188
-0.16918938,2.4845405
2.555651,-0.28836614
1.6083598,-1.958383
-0.714108,-2.503644
-0.8464768,2.5690255
-1.8267031,1.9496663
0.5009568,2.4881754
-1.3815789,2.173302
1.7441565,-2.0412247
-1.3095777,2.349199
1.4276497,-2.2009494
2.381895,0.8599557
-2.5739522,-0.7651733
-0.33847803,-2.6087787
-2.6134605,-0.11521547
1.2651067,-1.8619103
0.5251618,2.4419072
-1.9071237,1.334849
-2.010855,1.8214997
-2.425066,-0.8756465
0.67990047,2.6021423
1.1286156,-2.3611686
-1.3797528,2.246115
-0.1770368,-2.5821338
-2.1910727,1.3238142
0.14746107,2.5896268
2.4015448,-0.4876996
-1.8131263,-1.709277
2.367852,0.8789954
1.5952008,1.8726773
-1.700589,1.9870396
1.598066,1.9851955
1.0392174,-2.316783
-0.6172538,-2.3196
-2.52319,-0.8530115
-2.4118578,1.805963
1.4790444,1.9641831
0.085029654,-2.5033035
2.5172517,0.2360825
2.6367593,-0.6429975
-1.8912461,1.1709598
-0.2564615,2.7801788
-2.3467152,0.83070385
-2.1857803,-1.5848919
-0.9833632,-2.1937976
2.4310937,1.0850731
2.224872,0.9735202
-2.4059517,1.305609
-1.0429943,-2.3585033
2.2941458,0.8676434
2.539159,1.1018015
-1.4594668,-2.078564
-1.6069888,-1.9257821
-2.4279556,-0.4328875
1.5314137,2.0992732
-2.3297055,0.6621236
2.0656521,1.7065583
2.1686027,1.5198208
-1.5930363,1.8782752
1.8962256,-1.7844925
2.1083841,1.1917465
-1.4415369,2.120916
0.9037379,2.25188
1.07921,-2.5183327
-2.285457,-1.4214864
-1.3636105,-2.0201862
1.8877293,2.1059263
2.2303033,-1.3070915
-0.087081105,-2.6318717
0.37096328,2.2253332
-1.4358413,-2.134315
-2.123669,1.3765912
-2.3738694,0.71650004
0.7230869,-2.6131797
-2.3308835,-1.1354036
-2.6842902,-0.124049604
-2.81148,0.6381154
1.5552186,-2.44
-2.39956,1.4025961
-0.014750257,-2.7590532
-0.26109198,2.7227023
-0.4198349,2.6091585
-1.0533699,2.1506827
2.1313157,1.7240624
-1.2372558,2.3426871
-0.8896481,-2.2913706
2.141552,1.7479796
-2.2455173,1.4812517
-2.6445224,-0.4750225
2.3682444,-0.8789745
-0.47524983,2.7313914
1.2445377,-2.2365239
2.1069515,-1.6838987
2.6157916,-0.20260781
2.5205216,0.4260084
-0.12695517,2.753494
-0.22814162,-2.919931
-2.2558756,-0.19786373
1.2471881,-2.4609137
1.6258003,2.0074072
2.4581394,-0.79570353
2.2944496,1.6282337
0.65294313,-2.4904737
-1.8302583,1.922767
-2.0303876,-1.2910827
2.6931398,0.04157905
2.1305842,1.5440865
2.29092,-1.1089246
-2.5128007,0.56766045
-0.23092543,-2.6664612
1.5963676,-1.8630894
-1.719358,-1.9841573
-1.1814272,-2.4909382
2.246913,-1.6837007
0.32124853,-2.5311277
1.9382864,-1.8694546
2.442804,-1.4213623
2.5365493,-0.1055639
-2.9405868,0.8805223
2.520153,-0.14514257
-2.5797462,-0.9215901
-2.0608733,1.5013309
2.6596358,0.6726992
-2.4041934,-1.3775622
-1.0195473,-2.6111479
-1.1686858,-2.429129
2.0454924,-1.7395883
2.5711992,0.7844441
2.0034308,1.9636903
-2.0509396,1.6694281
-0.83228946,2.592432
0.38153118,2.4689662
-2.6694388,0.3038494
1.4661102,-2.1818223
-0.9226513,-2.2135646
2.3742843,-0.77475345
0.17012976,2.651666
-0.07838641,2.659462
-1.7426196,-1.8392093
-2.5691686,-0.16763604
-2.3285587,1.0016469
-1.3229762,-2.4852924
-2.122923,1.6600244
2.3500094,0.6875858
2.5695734,-0.39102432
2.5006547,0.66007936
0.8183602,2.5147173
-2.5050175,0.10576595
-0.9933281,-2.354492
-0.8533773,-2.4932888
2.4605906,-0.5782781
-1.2683637,-2.065745
-2.037214,1.7555913
-0.77118737,-2.471954
-2.2792356,1.2488922
2.3657622,0.3040779
-2.348861,1.4984891
2.6714146,0.3783706
-0.21432367,-2.770606
2.8731937,-0.650345
2.1825354,-1.687439
-2.5973763,0.41140726
-0.34225,-2.5821843
-0.37382072,-2.8377113
0.60564446,2.5624561
2.1257713,1.3555683
0.011731919,2.2993772
-0.17949781,2.5861301
-1.1508702,-2.6385512
2.162361,-1.347476
-2.2856169,1.1498877
-2.595372,0.5410234
-2.3666778,-0.30850795
-1.0239319,-2.3378315
0.9930128,-2.3878825
-0.08544626,2.5720294
2.1800787,1.532833
1.8848348,2.1245632
-0.5407262,-2.499067
-2.4909577,-1.0925996
-1.6061274,2.1317267
-0.27034545,-2.6380036
-2.3645325,0.29933238
2.4296765,0.8044839
2.0156305,-1.6108763
2.1803136,-1.4136162
1.6929847,2.0355003
-1.8324848,1.817442
-2.4379401,1.3944259
-1.3453618,-2.362934
0.6918124,2.9031003
2.033772,1.6809016
2.260161,-1.2040299
-1.9689803,-2.074717
-2.687513,-0.15912989
-1.8609864,1.3655705
1.6871603,-1.8698624
2.238253,1.4778646
1.2239397,2.376578
-2.2221487,-1.5325547
2.6857834,0.7274321
2.60887,0.6697888
-0.7121027,-2.5042934
0.97232807,2.2955074
0.6586138,2.6394622
1.947167,1.8932484
-1.8598269,-1.8511755
-0.25291002,2.41899
2.4686744,0.07537587
-2.3684118,0.68461066
2.2166743,1.0790408
1.2852316,2.354371
-2.7617764,-0.38764697
-2.5641499,-0.9855926
-0.9483309,-2.8329813
-1.2943832,-2.3328373
-2.4249003,1.1166501
2.1988103,-1.4378219
1.8562844,-1.9354713
1.1885138,2.334121
2.7200406,-0.03672213
1.8727751,1.8741469
2.5899014,-0.38290247
-1.9033723,-1.7980702
-1.7826792,-1.7929382
-2.215535,1.1485485
0.71732426,2.5602708
0.68239284,2.421788
-0.14100827,2.5361254
-2.1981618,-1.0800475
1.9990511,1.9783376
-2.1307223,-1.64526
-0.6437423,2.2797067
0.8298221,1.9974707
-0.155386,-2.733396
-1.8427613,1.6555508
2.15686,-1.2983332
-2.3522472,-0.6147973
-0.84907305,2.4340203
2.3239152,1.3197109
-2.5847764,1.0714129
0.5977054,2.5580413
-0.126106,-2.5076652
-2.0440774,-1.9045801
-2.5722873,-0.09437846
1.1080078,2.4532037
1.0067556,2.4076352
-0.98189825,2.429463
-2.651035,-0.20654759
-1.2886869,-2.495874
2.5418842,0.42929903
-1.7661496,-1.6116655
-0.13489003,2.4201546
2.3614476,-0.96164495
2.0277164,-1.4481632
-2.0071273,-1.816548
-2.466731,-1.4432104
2.7560077,-0.3005599
-2.347663,0.9844414
-0.43505567,-2.5074334
-2.5409882,-0.520944
-0.9244064,2.4385905
2.9205725,0.24207771
-2.235893,-1.0535339
1.0957004,-1.9465183
1.7916982,1.9643339
0.061072193,-2.6020913
2.6150336,0.22567597
0.81822455,-2.6169643
-1.7814499,1.650926
-2.421945,-1.2478846
-1.0654459,1.9445195
2.5369658,-0.8528909
-1.7962781,2.1628087
-1.1288136,-2.191686
-2.3678975,1.3697972
-0.6053617,2.848824
2.241053,1.009608
-1.8095282,1.4143742
-2.5864372,-1.3782215
2.1020966,1.8317769
-2.3365686,-0.51642466
0.6902347,-2.4082377
1.5637554,2.0809114
-2.3928998,0.020666461
1.868981,1.9596592
-1.9730694,-1.7170216
1.4066067,2.2848303
-0.52684855,-2.5797248
-0.67660785,2.5312183
-2.061763,-1.5038332
-2.187068,1.0506684
0.44372904,-2.5128326
-1.3242216,2.3274388
0.7964382,2.3459387
0.0738089,2.7205844
1.298684,2.1818452
-2.8810062,-0.18516357
-2.0352404,-1.5188417
-1.4143502,-2.2193887
-2.1925147,-1.2833778
-1.1936778,-2.2550051
1.1746933,2.4400127
0.23710085,-2.8347275
-1.744703,-1.6900959
1.3073869,-2.3417563
2.028101,1.7927803
-2.0350156,1.1859711
-2.8401842,0.058489546
-2.4196658,1.0845599
0.5544129,-2.698108
2.6754842,0.4624421
0.19892049,2.5761268
-2.1955087,-1.4602704
-0.6376368,2.4007957
-1.5330329,2.1116524
-0.7550603,2.4354901
-1.1918585,-2.4267044
1.4706091,-2.1220002
1.2209362,2.2501264
2.3338802,-1.3291491
-2.4075418,1.2096571
2.3936193,0.853527
-1.976464,1.3777174
1.2984675,2.3132558
2.3469653,-0.38709056
-0.42009324,-2.5847592
-0.18277627,2.523407
2.3985002,-0.67780495
1.7076027,-1.9396759
-2.4766471,0.6354712
-2.4147828,-0.6177598
-2.2565463,-1.3834344
1.5434335,-1.8830371
-2.5202668,-1.0679518
-1.6460103,1.8452787
2.4926188,0.48642528
-1.0499465,-2.511157
-0.6703329,2.5810478
0.79137117,-2.5600314
-2.6961224,-0.31132832
2.1992803,-1.0954422
-1.7530788,1.9390867
2.1297917,-1.3831403
0.5873207,2.429185
-2.7159705,-0.55417055
-2.1015952,-1.228838
-1.3564919,-2.0492394
-0.8938036,2.4191191
2.1312137,-0.9242959
-1.9539284,-2.0261698
-0.8492367,2.5633888
2.4271169,0.73334706
-2.4293032,0.2627274
2.158835,1.083071
2.6318498,-0.38626012
-0.3113829,-2.7352529
-2.215521,1.6687864
-2.2013516,-1.2864196
-2.0816417,-1.7597171
-2.2182813,1.117345
-0.60310304,-2.3826258
-0.34045392,2.5794773
1.4956539,2.3746762
-1.9196612,1.9557244
1.4325477,-2.0257738
-1.7299086,2.1144633
2.4400203,0.15234469
1.6429055,-2.0326104
-2.5010214,0.58129495
2.0540442,1.7818005
-1.462552,-1.9792978
1.5371517,-2.0950305
-1.6765128,1.9048485
1.0061992,-2.1122036
-2.7328107,1.2541822
-0.40136397,2.3455338
1.1651802,-2.3506675
-2.609138,0.79344255
1.5954496,-1.8525157
-0.20923913,2.568907
2.3310764,1.4161835
-2.2632656,1.6325506
0.9195943,-2.8045795
1.9636264,-1.7781765
-1.1748196,2.49935
-2.8140378,-0.14974949
-2.6384945,0.0077128485
-2.4003603,-0.4374575
0.45417643,2.3775764
0.47320494,2.7075138
2.5183558,-0.9652504
-0.7652724,2.4830956
2.4987724,0.8983942
-1.2180127,-2.016611
2.6465135,0.41892278
2.9123266,0.6506948
-1.8716878,-1.68127
0.038038716,2.5240324
-2.6037717,0.14630517
2.5704124,0.42958605
-1.79894,1.5784433
1.758633,-1.8910803
0.59703684,-2.8110282
-0.8883986,-2.593405
-2.1317039,1.8072474
2.3282654,1.2061832
0.42337403,2.729235
1.7231978,1.8772821
-2.4689684,-0.8775954
2.22571,-1.8226825
-1.7072971,-1.752965
-0.31368575,2.8251176
0.4722843,2.7963462
-2.5607016,1.3276341
-0.26769188,2.5399954
-2.5257206,-0.67087
1.6818106,-2.1828609
0.49862987,-2.4987428
-2.414383,-0.6741394
-2.0332196,-1.7553993
-1.0554019,2.1614213
2.5901904,0.93551993
0.82501787,2.5179114
2.8771737,0.26623103
-2.5661385,0.7768917
-2.2040174,1.4543252
2.3422065,-0.761612
-1.873797,-1.9435842
1.283291,-1.8358889
-2.6437674,-0.839543
-2.1648934,-1.7636577
-0.7160361,-2.6594539
1.9597968,-1.8520694
-1.8049856,1.9061103
-1.5141119,2.1364572
1.2870772,2.4445136
2.3425107,-0.37977052
2.0309176,-1.4561826
-0.5633948,2.8616514
2.617447,-0.9117353
-0.452258,-2.683724
2.784677,-0.68418026
2.1604724,-1.304506
-2.212892,-1.3657956
-1.5801959,-1.7533777
-2.3220558,-1.2119949
1.2210755,2.3281963
2.1042368,-1.2597437
-2.0435839,-1.8585054
-2.4689913,-0.43377677
-1.3512989,1.9750847
1.3212558,2.2004263
1.7981489,-1.7063113
-2.3999953,-0.8752753
-1.8683066,1.5570652
-1.7435406,2.240383
-0.70969665,-2.4835117
-2.4855237,-0.46719086
-2.5168324,-0.63577867
2.2663424,-1.9093535
-2.0486417,-1.4568914
-1.0253971,-2.2339752
-2.168397,-1.4293762
-0.68807304,2.4430192
1.0005991,-2.358447
2.5559542,-0.22624837
-0.0665421,-2.47722
1.774031,1.184367
2.228023,-0.7767365
2.7293568,0.44096988
0.10656514,-2.4573376
2.4236934,-0.05812847
-2.6835172,-0.02121833
-1.8999758,1.6780592
1.8496594,-1.8093042
-1.1604323,2.346865
-2.4093277,0.9217936
1.5534143,2.1533122
1.9232657,2.0699131
2.6628573,0.7914618
-0.28090376,-2.365957
2.5076995,0.1315199
2.6040998,0.17691489
-2.7123055,-0.4538684
2.6921177,-0.0010701716
-1.2773762,2.1828523
-0.64629513,2.612002
2.6422656,-0.8117685
-1.3896463,-1.9060838
0.055487737,-2.7908406
1.1167552,-2.2905183
-2.5254264,0.5680642
-0.5414163,2.3645573
-1.1361985,2.6000056
-1.8575068,-1.3521336
-0.39946505,2.438723
2.2265837,1.4874052
-2.6465778,0.7612903
-2.324755,0.83897555
2.3882184,-0.019568667
0.9002507,2.855114
1.9462743,-1.5412587
-2.0355198,-1.166926
2.1599362,-1.4479029
1.454969,-2.1806815
2.9126117,0.67717993
-0.8668277,2.254507
-0.79966575,-2.4516983
1.9892385,-1.0551913
-1.263358,2.206931
-1.1579416,2.344071
2.3486936,0.7007397
-1.4743192,1.8518201
-2.481339,0.9936837
2.1916993,1.2793055
1.8923597,1.6732327
-0.5173548,2.8133986
2.5947878,0.6371098
2.3941894,-0.85359347
2.096608,1.1847456
-2.5434675,-0.2862324
2.4561636,1.0076249
-0.25080663,-2.3198714
-1.5190674,2.1697924
2.455409,-0.12964988
-2.287588,1.5592016
0.7369286,-2.4806936
-0.775617,-2.6444442
2.477288,-0.2932222
-1.5631082,1.8674891
-0.96898615,1.8940704
2.6038888,0.4165313
-2.2100935,1.3273679
0.20801675,2.5601974
-0.13939069,-2.552971
0.5192897,-2.4324245
-0.38833195,2.493943
1.6820306,1.8324323
-2.6616063,-0.77558947
2.4159496,1.7526679
0.43386865,-2.690261
1.8449032,-1.6021622
-2.5987391,-0.20973536
1.9970046,-1.6314468
-1.8255923,-1.6365565
0.48319674,2.607125
-1.3976741,2.2440228
-2.0955338,1.7961751
0.9352962,-2.324202
2.4622526,0.55472153
2.581176,-0.67743546
1.6079191,2.3105726
-1.4386462,-1.8862281
-0.09917781,2.8355906
1.912942,-1.8879058
1.3194059,2.2298977
1.8255812,1.5150443
-2.3008394,-0.66855603
-0.0015083402,2.6493487
0.61431324,-2.586205
1.0594623,2.4062293
2.0578282,1.691312
2.4766896,0.897086
-1.1770234,2.208322
-1.8409423,-2.17703
-1.6687428,-2.045521
2.004787,1.5118823
2.0154073,-1.8519529
-0.77554214,-2.2885666
-0.28563538,-2.4692333
1.699795,-2.079343
1.0709056,-2.3942373
2.38049,1.0661607
2.377412,1.3744198
0.650063,2.4461195
-1.5240545,-2.0800204
2.5517673,-0.9036369
-2.2089722,-0.5074371
-2.6349735,-0.40674067
-0.5898797,-2.4955356
2.2291837,1.1522248
-2.0885198,1.3771524
2.3513424,-0.82894075
-0.9069894,-2.2473445
2.473461,0.6757537
-1.8982612,1.8073435
1.6690354,-2.0196822
-2.3450422,0.9595792
-1.2489934,2.459636
2.425073,-0.30292034
-1.7474059,-1.9833463
2.421253,0.35095775
-1.3300016,2.0186718
0.85120094,2.818818
-2.2838066,-0.98573804
1.8690009,-1.7413483
2.391913,-0.5665144
-0.060986564,2.8227103
-1.3365767,-2.1960547
-1.4713533,2.0690722
0.5793568,-2.5804007
-0.42504463,-2.579157
-0.4023692,2.5711515
-2.1582112,1.3865834
-2.2155917,-1.0536131
2.383745,-0.41299248
-1.6204685,-2.0468152
-0.14992872,2.6232545
-0.5255229,-2.3461661
0.2734666,-2.7984674
1.739645,-1.8746765
-0.46295902,2.6889887
2.1329494,-0.917034
-2.465711,1.0549209
2.6297548,-1.0275528
-2.1427956,-1.4286448
2.6588802,-0.5126178
1.3926029,2.1789591
-2.3417525,-1.0447671
0.8511792,-2.5159621
-1.2697282,2.1511035
-2.2117167,-1.2088597
2.4867554,0.34162956
1.886704,1.7166032
2.7669277,0.39441484
-1.5516516,1.9733976
2.4096682,1.0005984
1.3389874,-2.1597016
-2.5212035,0.6524612
-2.4966242,1.294807
0.2632559,-2.6323469
1.4804032,-2.1168168
2.2116377,-1.3483224
2.7637246,-0.010876656
-0.44710243,2.5369322
2.5689793,-0.6314306
0.420259,-2.840859
-1.5526752,-2.2165837
-0.6777888,-2.563129
-2.3276198,-0.69523233
2.5195243,0.7187283
-1.0965043,-2.3572247
-1.9677063,2.130876
-2.6497252,0.49479687
-2.2464354,-1.6055824
2.3661976,-0.9429543
-2.0880947,-1.4930047
-0.8932644,-2.3365414
-1.6877502,2.0030413
1.4462606,1.940933
-2.0164323,-1.7132635
0.77003664,2.4764557
-2.219656,1.5688914
-1.23876,2.4485037
-2.88899,0.31866857
-0.70520115,2.3457694
-2.812852,0.505777
2.6392214,0.91988754
0.85852605,-2.5324469
-0.09792522,-2.360663
-1.8294327,-2.3479574
-2.5715935,1.2440078
1.7378218,2.1451528
-1.9690223,2.0358405
2.6603582,0.03919471
2.201057,1.4647322
-2.0814614,1.5905181
1.3745253,-2.1736975
-1.6366439,-1.8314505
-1.0127378,-2.6003995
0.22791645,-2.7313218
-2.0048566,-1.524924
2.2440145,-1.2639103
-0.88970786,-2.619543
2.5161476,-1.483931
-1.6561705,1.7130897
2.360269,0.63512015
2.3346186,-1.4397738
-0.83131605,-2.5810697
0.758944,-2.452965
2.6396804,0.058781013
-1.5218525,-2.2338033
0.585947,2.6163592
-2.6529307,0.78642046
-2.6691039,-0.33250797
2.5344627,0.31262547
-1.0037236,2.4435122
-2.6766486,0.14116861
-1.2105016,2.2603633
1.8004701,-1.8724256
-2.4095528,-0.9593822
-2.6407752,-0.17965303
1.2639588,2.3369403
2.51465,-0.6812296
0.4944042,2.5552862
2.0137532,1.5873215
-2.3481727,-1.3034395
-1.4095346,-2.4296322
-2.1838481,1.1158829
1.7498798,1.7736219
-1.8142685,-2.0679798
2.2957664,0.46111456
2.404846,0.06286982
-1.9401182,-1.6674451
-2.0838196,1.5411004
-2.7249794,0.7073688
0.42528218,-2.5627918
-2.3755627,1.2494032
-2.278509,1.2532161
-2.68391,-0.23402554
0.010975823,2.5214324
-0.32085827,-2.4568317
0.96843755,-2.2287579
0.36509702,2.6552014
2.6128857,-0.6770431
1.6223673,-2.4232607
0.2889042,-2.5059924
-2.622908,0.13389516
2.562468,0.71915084
-2.7914543,0.35863024
1.0147392,2.686004
1.2920122,-2.1705964
-0.5395101,2.3949158
-2.4440794,0.52355254
0.021371875,-2.3001964
2.597224,-0.7052716
-0.38289297,2.531463
1.0643555,2.5442271
2.100793,-1.584317
1.9118199,-2.0381584
1.6870983,-2.1806142
2.3660738,-0.78051233
0.759534,2.4493923
2.1256936,1.4989258
-1.8010844,1.6655791
-0.8072374,-2.5213957
-2.5784557,0.11245646
2.394509,-1.4465704
1.9258456,-1.2612294
-1.412677,-1.9419287
-1.8375005,1.8510381
-2.0451877,1.6459346
-0.92332834,-2.2069514
-1.062426,2.7561743
2.4275491,0.52937275
-1.8034395,1.8243365
1.530395,2.1681476
1.1333861,-2.320261
0.9041722,2.6832042
1.3940479,2.1640575
-2.6763794,0.09723297
-2.7062678,-0.5512615
-2.4310892,0.9890831
-2.6941812,0.00089532137
1.340116,1.9176925
-2.4539201,-0.5304302
-0.9767865,2.2908475
2.1578689,-1.1743858
-1.2099302,2.2083445
-2.6112149,0.38204646
-2.6177242,0.26284885
-2.2794106,-1.5798026
2.4399889,0.5538429
2.6157348,0.19121404
0.50801355,2.746788
-1.2910749,2.3046515
-1.4676218,2.111122
1.0897846,-2.1095176
-2.046403,-1.4664878
-1.2725568,-2.1179006
-0.5209345,2.392913
-2.76125,0.9588728
0.4070655,-2.4271219
-2.4537718,-1.324784
-2.2517333,-0.7963447
-2.704835,0.2095091
0.91914123,2.309718
2.2390294,-1.1467148
-2.3085756,0.14967497
-2.1389496,-1.472081
-2.1109529,-1.0430949
1.7863122,-1.7997669
-1.3017842,-2.2857854
-1.1798073,-2.448654
-1.6162566,2.217689
-2.5361118,-0.6585741
-1.556971,-2.2030067
2.6746163,0.7905906
-2.4935002,-1.106904
0.83872515,2.550075
-1.4209193,2.2384765
1.1396377,-2.5249035
1.56724,-2.0645175
0.67005146,2.6465337
2.476203,0.60031897
-0.29104814,2.7072666
-1.6761823,-2.231933
1.1980978,-2.0169904
1.9962417,-1.5666327
-0.75955915,2.4069915
0.234108,2.5286164
-2.574969,0.98400664
2.7947726,0.1799871
2.2061484,-1.3623395
-2.70056,-0.078484185
-2.4250903,-0.7531651
0.13754015,-2.7343678
-1.8193182,1.9535742
2.456881,-1.0094153
1.464903,-2.0547864
-0.5128073,-2.3953342
2.2504237,-1.168409
2.5404139,-0.3167432
-2.6347568,0.52553403
-1.4486824,1.8743358
-1.9757006,-1.8257459
-0.05982968,-2.623603
2.5454109,-0.35274208
0.8912566,-2.5783074
-1.841112,1.355671
-0.645068,2.5089538
-1.6736857,-2.134308
2.8463578,0.4060573
0.66199696,-2.422863
-2.2969756,-1.252109
-0.4949018,-2.1834493
-0.30590537,2.5219805
2.2859125,-1.3154539
2.0476193,-1.1002016
2.135221,1.3659209
0.7193673,-2.427141
-1.4798502,2.3047843
2.1672404,-1.4098202
0.09704478,-2.5736597
0.22175097,-2.4984417
2.4509308,-0.9502284
-2.7791333,-0.20733684
-2.612516,0.12095603
-0.094609365,2.8233032
2.3317401,-0.5483537
2.4172277,-0.22095735
1.9650638,-1.9425296
2.39795,-0.3201829
-2.8212717,-0.45294246
-0.72903776,2.4426727
1.6477345,-2.221145
-1.9038792,1.7832856
2.4589908,-0.9335139
1.1265413,2.4484804
2.6975179,0.14526287
-2.3250175,-0.87878895
-0.18897913,-2.804947
0.8911406,-2.3538103
2.2438493,1.5888768
0.9140075,2.5237925
-1.7529267,-1.8657482
-1.7584473,1.7207642
0.08801353,2.8581994
2.7694156,-0.041989855
-2.38745,-1.414658
2.11416,-1.2998933
-2.6304035,-0.007925712
-2.207497,1.3857899
-1.9473909,1.8527521
-1.7618271,-1.8662108
0.86816716,-2.7509532
1.4197586,-2.1916177
0.24906957,-2.6416485
-0.98651934,2.3325684
2.5877304,-0.9472638
2.5340524,-0.35217965
2.7307622,-0.18771517
-0.76808,2.2507975
2.3021452,-1.3458085
2.5978951,-1.1192676
-2.5928025,-0.01570189
1.56109,2.0003955
2.7343042,-0.6279095
-1.1271936,2.5066593
1.6828129,2.118125
-2.2908974,-1.2339078
1.6128376,-2.3759391
-2.3236136,-1.2560961
-2.5383155,0.28152442
2.2205756,1.5716304
-0.83849764,-2.3111012
-2.5432315,-1.4289055
-0.5961492,2.4748232
2.6245234,-0.13183379
-2.056201,1.692911
-1.6644115,2.0649834
-2.2959397,0.5905462
-1.9207683,1.4058553
-1.0095574,2.5086749
1.8051206,1.8886648
1.8570312,2.01351
0.0095997285,-2.9400873
-2.1509402,1.3633
0.36656904,-2.616813
1.3437297,-2.3336134
-2.1664379,0.936026
-1.220568,-2.076231
-0.998401,2.0803912
1.8032033,-1.7866381
-1.3731395,-2.0136383
2.085428,1.8727367
2.6536965,0.04973523
-0.45328018,2.5925622
-0.74354935,2.3026583
-0.40286458,2.7796726
-1.0431257,2.3564987
-1.474251,1.888931
2.4096498,-1.1408285
-2.2182226,-1.2952454
-0.39405167,2.5825875
2.6751604,0.014475152
-2.3991053,-1.1799982
0.05540688,-2.5117285
2.3927927,-1.2634131
-1.7843585,1.5106188
-0.6569598,2.4182682
0.616205,2.5442126
2.6494515,0.5847324
2.584218,0.5996801
-0.5178051,2.8701448
-0.058208425,-2.596647
-1.1142389,-2.2936015
1.8972827,1.6473761
-2.4891007,0.5599113
2.5759344,-0.9039329
0.2621243,-2.740544
1.1238861,2.4503763
0.11708273,-2.7674053
-1.7662194,1.8515244
2.519893,0.1303671
0.4329103,-2.5277956
-2.3009882,-0.83123827
0.9342794,-2.382272
-1.7495729,1.940443
1.2121117,-2.3250463
0.97318494,-2.6638238
1.7097182,-1.9961797
2.5449626,-0.6720954
